country,date,forest area,life expectancy at birth
Georgia,2006-01-01,27976.8,70.635
Georgia,2005-01-01,27915.0,70.538
Georgia,2004-01-01,27853.2,70.451
Georgia,2003-01-01,27791.4,70.349
Georgia,2002-01-01,27729.6,70.22
Georgia,2001-01-01,27667.8,70.065
Georgia,2000-01-01,27606.0,69.902
Georgia,1999-01-01,27597.7,69.756
Georgia,1998-01-01,27589.4,69.654
Georgia,1997-01-01,27581.1,69.613
Georgia,1996-01-01,27572.8,69.635
Georgia,1995-01-01,27564.5,69.718
Georgia,1994-01-01,27556.2,69.849
Georgia,1993-01-01,27547.9,70.003
Georgia,1992-01-01,27539.6,70.156
Georgia,1991-01-01,27520.0,70.29
Georgia,1990-01-01,27520.0,70.386
Georgia,1989-01-01,,70.425
Georgia,1988-01-01,,70.407
Georgia,1987-01-01,,70.339
Georgia,1986-01-01,,70.226
Georgia,1985-01-01,,70.088
Georgia,1984-01-01,,69.954
Georgia,1983-01-01,,69.844
Georgia,1982-01-01,,69.768
Georgia,1981-01-01,,69.726
Georgia,1980-01-01,,69.7
Georgia,1979-01-01,,69.665
Georgia,1978-01-01,,69.592
Georgia,1977-01-01,,69.461
Georgia,1976-01-01,,69.266
Georgia,1975-01-01,,69.014
Georgia,1974-01-01,,68.718
Georgia,1973-01-01,,68.401
Georgia,1972-01-01,,68.082
Georgia,1971-01-01,,67.766
Georgia,1970-01-01,,67.452
Georgia,1969-01-01,,67.136
Georgia,1968-01-01,,66.805
Georgia,1967-01-01,,66.455
Georgia,1966-01-01,,66.084
Georgia,1965-01-01,,65.694
Georgia,1964-01-01,,65.291
Georgia,1963-01-01,,64.881
Georgia,1962-01-01,,64.469
Georgia,1961-01-01,,64.058
Georgia,1960-01-01,,63.651
Equatorial Guinea,2020-01-01,24484.2,
Equatorial Guinea,2019-01-01,24567.8,58.735
Equatorial Guinea,2018-01-01,24651.4,58.402
Equatorial Guinea,2017-01-01,24735.0,58.061
Equatorial Guinea,2016-01-01,24818.6,57.713
Equatorial Guinea,2015-01-01,24902.2,57.359
Equatorial Guinea,2014-01-01,24985.78,57.001
Equatorial Guinea,2013-01-01,25069.36,56.642
Equatorial Guinea,2012-01-01,25152.94,56.288
Equatorial Guinea,2011-01-01,25236.52,55.945
Equatorial Guinea,2010-01-01,25320.1,55.622
Equatorial Guinea,2009-01-01,25403.67,55.329
Equatorial Guinea,2008-01-01,25487.24,55.07
Equatorial Guinea,2007-01-01,25570.81,54.842
Equatorial Guinea,2006-01-01,25654.38,54.638
Equatorial Guinea,2005-01-01,25737.95,54.449
Equatorial Guinea,2004-01-01,25821.52,54.263
Equatorial Guinea,2003-01-01,25905.09,54.064
Equatorial Guinea,2002-01-01,25988.66,53.84
Equatorial Guinea,2001-01-01,26072.23,53.581
Equatorial Guinea,2000-01-01,26155.8,53.279
Equatorial Guinea,1999-01-01,26239.37,52.93
Equatorial Guinea,1998-01-01,26322.94,52.538
Equatorial Guinea,1997-01-01,26406.51,52.112
Equatorial Guinea,1996-01-01,26490.08,51.659
Equatorial Guinea,1995-01-01,26573.65,51.184
Equatorial Guinea,1994-01-01,26657.22,50.694
Equatorial Guinea,1993-01-01,26740.79,50.2
Equatorial Guinea,1992-01-01,26824.36,49.708
Equatorial Guinea,1991-01-01,26907.93,49.229
Equatorial Guinea,1990-01-01,26991.5,48.775
Equatorial Guinea,1989-01-01,,48.36
Equatorial Guinea,1988-01-01,,47.981
Equatorial Guinea,1987-01-01,,47.63
Equatorial Guinea,1986-01-01,,47.293
Equatorial Guinea,1985-01-01,,46.938
Equatorial Guinea,1984-01-01,,46.528
Equatorial Guinea,1983-01-01,,46.039
Equatorial Guinea,1982-01-01,,45.466
Equatorial Guinea,1981-01-01,,44.819
Equatorial Guinea,1980-01-01,,44.127
Equatorial Guinea,1979-01-01,,43.435
Equatorial Guinea,1978-01-01,,42.788
Equatorial Guinea,1977-01-01,,42.218
Equatorial Guinea,1976-01-01,,41.738
Equatorial Guinea,1975-01-01,,41.344
Equatorial Guinea,1974-01-01,,41.021
Equatorial Guinea,1973-01-01,,40.732
Equatorial Guinea,1972-01-01,,40.448
Equatorial Guinea,1971-01-01,,40.156
Equatorial Guinea,1970-01-01,,39.848
Equatorial Guinea,1969-01-01,,39.525
Equatorial Guinea,1968-01-01,,39.195
Equatorial Guinea,1967-01-01,,38.866
Equatorial Guinea,1966-01-01,,38.536
Equatorial Guinea,1965-01-01,,38.205
Equatorial Guinea,1964-01-01,,37.874
Equatorial Guinea,1963-01-01,,37.542
Equatorial Guinea,1962-01-01,,37.208
Equatorial Guinea,1961-01-01,,36.872
Equatorial Guinea,1960-01-01,,36.535
Guatemala,2020-01-01,35278.0,
Guatemala,2019-01-01,35394.0,74.302
Guatemala,2018-01-01,35510.0,74.063
Guatemala,2017-01-01,35626.0,73.81
Guatemala,2016-01-01,35742.0,73.541
Guatemala,2015-01-01,35858.0,73.25
Guatemala,2014-01-01,36131.6,72.935
Guatemala,2013-01-01,36405.2,72.596
Guatemala,2012-01-01,36678.8,72.236
Guatemala,2011-01-01,36952.4,71.861
Guatemala,2010-01-01,37226.0,71.481
Guatemala,2009-01-01,37712.6,71.108
Guatemala,2008-01-01,38199.2,70.75
Guatemala,2007-01-01,38685.8,70.409
Guatemala,2006-01-01,39172.4,70.082
Guatemala,2005-01-01,39659.0,69.762
Guatemala,2004-01-01,40145.6,69.437
Guatemala,2003-01-01,40632.2,69.092
Guatemala,2002-01-01,41118.8,68.717
Guatemala,2001-01-01,41605.4,68.304
Guatemala,2000-01-01,42092.0,67.849
Guatemala,1999-01-01,42664.0,67.351
Guatemala,1998-01-01,43236.0,66.817
Guatemala,1997-01-01,43808.0,66.257
Guatemala,1996-01-01,44380.0,65.678
Guatemala,1995-01-01,44952.0,65.09
Guatemala,1994-01-01,45524.0,64.502
Guatemala,1993-01-01,46096.0,63.921
Guatemala,1992-01-01,46668.0,63.352
Guatemala,1991-01-01,47240.0,62.799
Guatemala,1990-01-01,47812.0,62.261
Guatemala,1989-01-01,,61.735
Guatemala,1988-01-01,,61.214
Guatemala,1987-01-01,,60.694
Guatemala,1986-01-01,,60.176
Guatemala,1985-01-01,,59.661
Guatemala,1984-01-01,,59.154
Guatemala,1983-01-01,,58.661
Guatemala,1982-01-01,,58.183
Guatemala,1981-01-01,,57.719
Guatemala,1980-01-01,,57.272
Guatemala,1979-01-01,,56.84
Guatemala,1978-01-01,,56.418
Guatemala,1977-01-01,,56.0
Guatemala,1976-01-01,,55.577
Guatemala,1975-01-01,,55.14
Guatemala,1974-01-01,,54.676
Guatemala,1973-01-01,,54.181
Guatemala,1972-01-01,,53.652
Guatemala,1971-01-01,,53.091
Guatemala,1970-01-01,,52.501
Guatemala,1969-01-01,,51.889
Guatemala,1968-01-01,,51.267
Guatemala,1967-01-01,,50.646
Guatemala,1966-01-01,,50.032
Guatemala,1965-01-01,,49.434
Guatemala,1964-01-01,,48.856
Guatemala,1963-01-01,,48.295
Guatemala,1962-01-01,,47.75
Guatemala,1961-01-01,,47.219
Guatemala,1960-01-01,,46.702
Croatia,2020-01-01,19391.1,
Croatia,2019-01-01,19366.1,78.4243902439025
Croatia,2018-01-01,19341.1,78.0707317073171
Croatia,2017-01-01,19316.084,77.8268292682927
Croatia,2016-01-01,19241.202,78.0219512195122
Croatia,2015-01-01,19220.0,77.2756097560976
Croatia,2014-01-01,19216.0,77.4780487804878
Croatia,2013-01-01,19212.0,77.1268292682927
Croatia,2012-01-01,19208.0,76.9243902439024
Croatia,2011-01-01,19204.0,76.7756097560976
Croatia,2010-01-01,19200.0,76.4756097560976
Croatia,2009-01-01,19165.0,76.1682926829268
Croatia,2008-01-01,19130.0,75.9121951219512
Croatia,2007-01-01,19095.0,75.7056097560976
Croatia,2006-01-01,19060.0,75.8368292682927
Croatia,2005-01-01,19025.0,75.2446341463415
Croatia,2004-01-01,18990.0,75.520243902439
Croatia,2003-01-01,18955.0,74.6139024390244
Croatia,2002-01-01,18920.0,74.7173170731707
Croatia,2001-01-01,18885.0,74.5129268292683
Croatia,2000-01-01,18850.0,72.8078048780488
Croatia,1999-01-01,18815.0,72.6419512195122
Croatia,1998-01-01,18780.0,72.3170731707317
Croatia,1997-01-01,18745.0,72.4951219512195
Croatia,1996-01-01,18710.0,72.3653658536585
Croatia,1995-01-01,18675.0,72.0843902439024
Croatia,1994-01-01,18640.0,71.8034146341463
Croatia,1993-01-01,18605.0,71.5224390243903
Croatia,1992-01-01,18570.0,71.2414634146342
Croatia,1991-01-01,18500.0,72.1853658536586
Croatia,1990-01-01,18500.0,72.1704878048781
Croatia,1989-01-01,,71.8446341463415
Croatia,1988-01-01,,71.4882926829268
Croatia,1987-01-01,,71.470243902439
Croatia,1986-01-01,,71.4190243902439
Croatia,1985-01-01,,70.8860975609756
Croatia,1984-01-01,,70.2185365853659
Croatia,1983-01-01,,70.2748780487805
Croatia,1982-01-01,,70.4826829268293
Croatia,1981-01-01,,70.3443902439025
Croatia,1980-01-01,,70.1753658536586
Croatia,1979-01-01,,70.4273170731707
Croatia,1978-01-01,,70.5387804878049
Croatia,1977-01-01,,70.7443902439024
Croatia,1976-01-01,,70.4553658536585
Croatia,1975-01-01,,70.0019512195122
Croatia,1974-01-01,,69.2527073170732
Croatia,1973-01-01,,69.029243902439
Croatia,1972-01-01,,68.7787317073171
Croatia,1971-01-01,,68.5016341463415
Croatia,1970-01-01,,68.2004878048781
Croatia,1969-01-01,,67.8813658536585
Croatia,1968-01-01,,67.5489268292683
Croatia,1967-01-01,,67.2087317073171
Croatia,1966-01-01,,66.8627804878049
Croatia,1965-01-01,,66.5120487804878
Croatia,1964-01-01,,66.1544390243903
Croatia,1963-01-01,,65.7878780487805
Croatia,1962-01-01,,65.408243902439
Croatia,1961-01-01,,65.015512195122
Croatia,1960-01-01,,64.6086585365854
Indonesia,2020-01-01,921332.0,
Indonesia,2019-01-01,927387.3,71.716
Indonesia,2018-01-01,933442.7,71.509
Indonesia,2017-01-01,939498.0,71.282
Indonesia,2016-01-01,952718.0,71.035
Indonesia,2015-01-01,950279.0,70.768
Indonesia,2014-01-01,959541.6,70.481
Indonesia,2013-01-01,968804.2,70.179
Indonesia,2012-01-01,978066.8,69.866
Indonesia,2011-01-01,987329.4,69.542
Indonesia,2010-01-01,996592.0,69.205
Indonesia,2009-01-01,998212.8,68.853
Indonesia,2008-01-01,999833.6,68.485
Indonesia,2007-01-01,1001454.4,68.105
Indonesia,2006-01-01,1003075.2,67.717
Indonesia,2005-01-01,1004696.0,67.334
Indonesia,2004-01-01,1006316.8,66.969
Indonesia,2003-01-01,1007937.6,66.631
Indonesia,2002-01-01,1009558.4,66.321
Indonesia,2001-01-01,1011179.2,66.037
Indonesia,2000-01-01,1012800.0,65.772
Indonesia,1999-01-01,1030065.0,65.513
Indonesia,1998-01-01,1047330.0,65.244
Indonesia,1997-01-01,1064595.0,64.954
Indonesia,1996-01-01,1081860.0,64.637
Indonesia,1995-01-01,1099125.0,64.291
Indonesia,1994-01-01,1116390.0,63.919
Indonesia,1993-01-01,1133655.0,63.529
Indonesia,1992-01-01,1150920.0,63.131
Indonesia,1991-01-01,1168185.0,62.727
Indonesia,1990-01-01,1185450.0,62.32
Indonesia,1989-01-01,,61.915
Indonesia,1988-01-01,,61.512
Indonesia,1987-01-01,,61.107
Indonesia,1986-01-01,,60.7
Indonesia,1985-01-01,,60.287
Indonesia,1984-01-01,,59.863
Indonesia,1983-01-01,,59.423
Indonesia,1982-01-01,,58.966
Indonesia,1981-01-01,,58.489
Indonesia,1980-01-01,,57.995
Indonesia,1979-01-01,,57.488
Indonesia,1978-01-01,,56.971
Indonesia,1977-01-01,,56.448
Indonesia,1976-01-01,,55.92
Indonesia,1975-01-01,,55.386
Indonesia,1974-01-01,,54.843
Indonesia,1973-01-01,,54.288
Indonesia,1972-01-01,,53.72
Indonesia,1971-01-01,,53.14
Indonesia,1970-01-01,,52.553
Indonesia,1969-01-01,,51.963
Indonesia,1968-01-01,,51.374
Indonesia,1967-01-01,,50.789
Indonesia,1966-01-01,,50.208
Indonesia,1965-01-01,,49.629
Indonesia,1964-01-01,,49.051
Indonesia,1963-01-01,,48.468
Indonesia,1962-01-01,,47.877
Indonesia,1961-01-01,,47.276
Indonesia,1960-01-01,,46.664
India,2020-01-01,721600.0,
India,2019-01-01,718936.0,69.656
India,2018-01-01,716272.0,69.416
India,2017-01-01,713608.0,69.165
India,2016-01-01,710944.0,68.897
India,2015-01-01,708280.0,68.607
India,2014-01-01,705616.0,68.286
India,2013-01-01,702952.0,67.931
India,2012-01-01,700288.0,67.545
India,2011-01-01,697624.0,67.13
India,2010-01-01,694960.0,66.693
India,2009-01-01,693055.0,66.244
India,2008-01-01,691150.0,65.794
India,2007-01-01,689245.0,65.35
India,2006-01-01,687340.0,64.918
India,2005-01-01,685435.0,64.5
India,2004-01-01,683530.0,64.095
India,2003-01-01,681625.0,63.699
India,2002-01-01,679720.0,63.304
India,2001-01-01,677815.0,62.907
India,2000-01-01,675910.0,62.505
India,1999-01-01,672257.0,62.093
India,1998-01-01,668604.0,61.669
India,1997-01-01,664951.0,61.233
India,1996-01-01,661298.0,60.783
India,1995-01-01,657645.0,60.32
India,1994-01-01,653992.0,59.84
India,1993-01-01,650339.0,59.349
India,1992-01-01,646686.0,58.851
India,1991-01-01,643033.0,58.353
India,1990-01-01,639380.0,57.865
India,1989-01-01,,57.4
India,1988-01-01,,56.963
India,1987-01-01,,56.553
India,1986-01-01,,56.169
India,1985-01-01,,55.801
India,1984-01-01,,55.441
India,1983-01-01,,55.074
India,1982-01-01,,54.686
India,1981-01-01,,54.268
India,1980-01-01,,53.814
India,1979-01-01,,53.319
India,1978-01-01,,52.786
India,1977-01-01,,52.222
India,1976-01-01,,51.63
India,1975-01-01,,51.012
India,1974-01-01,,50.374
India,1973-01-01,,49.722
India,1972-01-01,,49.061
India,1971-01-01,,48.398
India,1970-01-01,,47.737
India,1969-01-01,,47.081
India,1968-01-01,,46.428
India,1967-01-01,,45.779
India,1966-01-01,,45.136
India,1965-01-01,,44.5
India,1964-01-01,,43.873
India,1963-01-01,,43.252
India,1962-01-01,,42.637
India,1961-01-01,,42.027
India,1960-01-01,,41.422
"Iran, Islamic Rep.",2020-01-01,107518.7,
"Iran, Islamic Rep.",2019-01-01,107434.7,76.677
"Iran, Islamic Rep.",2018-01-01,107270.3,76.479
"Iran, Islamic Rep.",2017-01-01,107105.9,76.271
"Iran, Islamic Rep.",2016-01-01,107020.8,76.047
"Iran, Islamic Rep.",2015-01-01,106919.8,75.796
"Iran, Islamic Rep.",2014-01-01,106919.8,75.502
"Iran, Islamic Rep.",2013-01-01,106919.8,75.162
"Iran, Islamic Rep.",2012-01-01,106919.8,74.776
"Iran, Islamic Rep.",2011-01-01,106919.8,74.352
"Iran, Islamic Rep.",2010-01-01,106919.8,73.905
"Iran, Islamic Rep.",2009-01-01,105553.48,73.457
"Iran, Islamic Rep.",2008-01-01,104187.16,73.027
"Iran, Islamic Rep.",2007-01-01,102820.84,72.626
"Iran, Islamic Rep.",2006-01-01,101454.52,72.257
"Iran, Islamic Rep.",2005-01-01,100088.2,71.917
"Iran, Islamic Rep.",2004-01-01,98721.88,71.592
"Iran, Islamic Rep.",2003-01-01,97355.56,71.265
"Iran, Islamic Rep.",2002-01-01,95989.24,70.921
"Iran, Islamic Rep.",2001-01-01,94622.92,70.553
"Iran, Islamic Rep.",2000-01-01,93256.6,70.176
"Iran, Islamic Rep.",1999-01-01,93007.0,69.813
"Iran, Islamic Rep.",1998-01-01,92757.4,69.471
"Iran, Islamic Rep.",1997-01-01,92507.8,69.139
"Iran, Islamic Rep.",1996-01-01,92258.2,68.791
"Iran, Islamic Rep.",1995-01-01,92008.6,68.377
"Iran, Islamic Rep.",1994-01-01,91759.0,67.84
"Iran, Islamic Rep.",1993-01-01,91509.4,67.137
"Iran, Islamic Rep.",1992-01-01,91259.8,66.243
"Iran, Islamic Rep.",1991-01-01,91010.2,65.153
"Iran, Islamic Rep.",1990-01-01,90760.6,63.837
"Iran, Islamic Rep.",1989-01-01,,62.272
"Iran, Islamic Rep.",1988-01-01,,60.516
"Iran, Islamic Rep.",1987-01-01,,58.665
"Iran, Islamic Rep.",1986-01-01,,56.828
"Iran, Islamic Rep.",1985-01-01,,55.196
"Iran, Islamic Rep.",1984-01-01,,53.983
"Iran, Islamic Rep.",1983-01-01,,53.287
"Iran, Islamic Rep.",1982-01-01,,53.126
"Iran, Islamic Rep.",1981-01-01,,53.453
"Iran, Islamic Rep.",1980-01-01,,54.114
"Iran, Islamic Rep.",1979-01-01,,54.882
"Iran, Islamic Rep.",1978-01-01,,55.514
"Iran, Islamic Rep.",1977-01-01,,55.827
"Iran, Islamic Rep.",1976-01-01,,55.744
"Iran, Islamic Rep.",1975-01-01,,55.264
"Iran, Islamic Rep.",1974-01-01,,54.463
"Iran, Islamic Rep.",1973-01-01,,53.513
"Iran, Islamic Rep.",1972-01-01,,52.559
"Iran, Islamic Rep.",1971-01-01,,51.661
"Iran, Islamic Rep.",1970-01-01,,50.855
"Iran, Islamic Rep.",1969-01-01,,50.148
"Iran, Islamic Rep.",1968-01-01,,49.503
"Iran, Islamic Rep.",1967-01-01,,48.888
"Iran, Islamic Rep.",1966-01-01,,48.298
"Iran, Islamic Rep.",1965-01-01,,47.729
"Iran, Islamic Rep.",1964-01-01,,47.172
"Iran, Islamic Rep.",1963-01-01,,46.621
"Iran, Islamic Rep.",1962-01-01,,46.069
"Iran, Islamic Rep.",1961-01-01,,45.512
"Iran, Islamic Rep.",1960-01-01,,44.947
Iraq,2020-01-01,8250.0,
Iraq,2019-01-01,8250.0,70.604
Iraq,2018-01-01,8250.0,70.454
Iraq,2017-01-01,8250.0,70.294
Iraq,2016-01-01,8250.0,70.122
Iraq,2015-01-01,8250.0,69.929
Iraq,2014-01-01,8250.0,69.7
Iraq,2013-01-01,8250.0,69.437
Iraq,2012-01-01,8250.0,69.148
Iraq,2011-01-01,8250.0,68.848
Iraq,2010-01-01,8250.0,68.567
Iraq,2009-01-01,8243.0,68.34
Iraq,2008-01-01,8236.0,68.19
Iraq,2007-01-01,8229.0,68.13
Iraq,2006-01-01,8222.0,68.157
Iraq,2005-01-01,8215.0,68.266
Iraq,2004-01-01,8208.0,68.437
Iraq,2003-01-01,8201.0,68.636
Iraq,2002-01-01,8194.0,68.827
Iraq,2001-01-01,8187.0,68.983
Iraq,2000-01-01,8180.0,69.082
Iraq,1999-01-01,8166.0,69.108
Iraq,1998-01-01,8152.0,69.06
Iraq,1997-01-01,8138.0,68.936
Iraq,1996-01-01,8124.0,68.731
Iraq,1995-01-01,8110.0,68.446
Iraq,1994-01-01,8096.0,68.089
Iraq,1993-01-01,8082.0,67.668
Iraq,1992-01-01,8068.0,67.191
Iraq,1991-01-01,8054.0,66.653
Iraq,1990-01-01,8040.0,66.011
Iraq,1989-01-01,,65.212
Iraq,1988-01-01,,64.246
Iraq,1987-01-01,,63.147
Iraq,1986-01-01,,61.979
Iraq,1985-01-01,,60.877
Iraq,1984-01-01,,60.002
Iraq,1983-01-01,,59.454
Iraq,1982-01-01,,59.275
Iraq,1981-01-01,,59.448
Iraq,1980-01-01,,59.882
Iraq,1979-01-01,,60.435
Iraq,1978-01-01,,60.933
Iraq,1977-01-01,,61.238
Iraq,1976-01-01,,61.291
Iraq,1975-01-01,,61.078
Iraq,1974-01-01,,60.644
Iraq,1973-01-01,,60.086
Iraq,1972-01-01,,59.484
Iraq,1971-01-01,,58.856
Iraq,1970-01-01,,58.201
Iraq,1969-01-01,,57.5
Iraq,1968-01-01,,56.723
Iraq,1967-01-01,,55.85
Iraq,1966-01-01,,54.885
Iraq,1965-01-01,,53.839
Iraq,1964-01-01,,52.73
Iraq,1963-01-01,,51.58
Iraq,1962-01-01,,50.409
Iraq,1961-01-01,,49.222
Iraq,1960-01-01,,48.022
Jamaica,2020-01-01,5968.9,
Jamaica,2019-01-01,5930.0,74.475
Jamaica,2018-01-01,5891.2,74.368
Jamaica,2017-01-01,5852.3,74.267
Jamaica,2016-01-01,5813.4,74.175
Jamaica,2015-01-01,5774.6,74.098
Jamaica,2014-01-01,5736.58,74.042
Jamaica,2013-01-01,5698.56,74.01
Jamaica,2012-01-01,5660.54,74.001
Jamaica,2011-01-01,5622.52,74.012
Jamaica,2010-01-01,5584.5,74.038
Jamaica,2009-01-01,5547.05,74.071
Jamaica,2008-01-01,5509.6,74.103
Jamaica,2007-01-01,5472.15,74.129
Jamaica,2006-01-01,5434.7,74.143
Jamaica,2005-01-01,5397.25,74.148
Jamaica,2004-01-01,5359.8,74.146
Jamaica,2003-01-01,5322.35,74.142
Jamaica,2002-01-01,5284.9,74.14
Jamaica,2001-01-01,5247.45,74.139
Jamaica,2000-01-01,5210.0,74.142
Jamaica,1999-01-01,5210.28,74.152
Jamaica,1998-01-01,5210.56,74.164
Jamaica,1997-01-01,5210.84,74.172
Jamaica,1996-01-01,5211.12,74.167
Jamaica,1995-01-01,5211.4,74.133
Jamaica,1994-01-01,5211.68,74.053
Jamaica,1993-01-01,5211.96,73.918
Jamaica,1992-01-01,5212.24,73.727
Jamaica,1991-01-01,5212.52,73.485
Jamaica,1990-01-01,5212.8,73.204
Jamaica,1989-01-01,,72.903
Jamaica,1988-01-01,,72.601
Jamaica,1987-01-01,,72.317
Jamaica,1986-01-01,,72.056
Jamaica,1985-01-01,,71.823
Jamaica,1984-01-01,,71.614
Jamaica,1983-01-01,,71.416
Jamaica,1982-01-01,,71.217
Jamaica,1981-01-01,,71.012
Jamaica,1980-01-01,,70.793
Jamaica,1979-01-01,,70.553
Jamaica,1978-01-01,,70.294
Jamaica,1977-01-01,,70.015
Jamaica,1976-01-01,,69.718
Jamaica,1975-01-01,,69.41
Jamaica,1974-01-01,,69.099
Jamaica,1973-01-01,,68.791
Jamaica,1972-01-01,,68.491
Jamaica,1971-01-01,,68.2
Jamaica,1970-01-01,,67.917
Jamaica,1969-01-01,,67.636
Jamaica,1968-01-01,,67.349
Jamaica,1967-01-01,,67.051
Jamaica,1966-01-01,,66.74
Jamaica,1965-01-01,,66.42
Jamaica,1964-01-01,,66.1
Jamaica,1963-01-01,,65.784
Jamaica,1962-01-01,,65.465
Jamaica,1961-01-01,,65.133
Jamaica,1960-01-01,,64.77
Jordan,2020-01-01,975.0,
Jordan,2019-01-01,975.0,74.526
Jordan,2018-01-01,975.0,74.405
Jordan,2017-01-01,975.0,74.292
Jordan,2016-01-01,975.0,74.184
Jordan,2015-01-01,975.0,74.078
Jordan,2014-01-01,975.0,73.969
Jordan,2013-01-01,975.0,73.851
Jordan,2012-01-01,975.0,73.722
Jordan,2011-01-01,975.0,73.581
Jordan,2010-01-01,975.0,73.428
Jordan,2009-01-01,975.0,73.266
Jordan,2008-01-01,975.0,73.099
Jordan,2007-01-01,975.0,72.931
Jordan,2006-01-01,975.0,72.763
Jordan,2005-01-01,975.0,72.595
Jordan,2004-01-01,975.0,72.427
Jordan,2003-01-01,975.0,72.256
Jordan,2002-01-01,975.0,72.083
Jordan,2001-01-01,975.0,71.907
Jordan,2000-01-01,975.0,71.73
Jordan,1999-01-01,975.0,71.556
Jordan,1998-01-01,975.0,71.386
Jordan,1997-01-01,975.0,71.219
Jordan,1996-01-01,975.0,71.053
Jordan,1995-01-01,975.0,70.885
Jordan,1994-01-01,975.0,70.712
Jordan,1993-01-01,975.0,70.529
Jordan,1992-01-01,975.0,70.331
Jordan,1991-01-01,975.0,70.113
Jordan,1990-01-01,975.0,69.872
Jordan,1989-01-01,,69.604
Jordan,1988-01-01,,69.311
Jordan,1987-01-01,,68.992
Jordan,1986-01-01,,68.649
Jordan,1985-01-01,,68.283
Jordan,1984-01-01,,67.899
Jordan,1983-01-01,,67.5
Jordan,1982-01-01,,67.086
Jordan,1981-01-01,,66.656
Jordan,1980-01-01,,66.207
Jordan,1979-01-01,,65.731
Jordan,1978-01-01,,65.224
Jordan,1977-01-01,,64.683
Jordan,1976-01-01,,64.108
Jordan,1975-01-01,,63.502
Jordan,1974-01-01,,62.869
Jordan,1973-01-01,,62.215
Jordan,1972-01-01,,61.545
Jordan,1971-01-01,,60.864
Jordan,1970-01-01,,60.171
Jordan,1969-01-01,,59.468
Jordan,1968-01-01,,58.752
Jordan,1967-01-01,,58.022
Jordan,1966-01-01,,57.279
Jordan,1965-01-01,,56.526
Jordan,1964-01-01,,55.765
Jordan,1963-01-01,,54.995
Jordan,1962-01-01,,54.22
Jordan,1961-01-01,,53.438
Jordan,1960-01-01,,52.651
Kazakhstan,2020-01-01,34546.8,
Kazakhstan,2019-01-01,34254.4,73.18
Kazakhstan,2018-01-01,33962.012,73.15
Kazakhstan,2017-01-01,33669.6,72.95
Kazakhstan,2016-01-01,33377.1,72.41
Kazakhstan,2015-01-01,33084.5619,71.97
Kazakhstan,2014-01-01,32632.009,71.44
Kazakhstan,2013-01-01,32179.455,70.62
Kazakhstan,2012-01-01,31726.902,69.52
Kazakhstan,2011-01-01,31274.349,68.69
Kazakhstan,2010-01-01,30821.7952,68.45
Kazakhstan,2009-01-01,30896.541,68.39
Kazakhstan,2008-01-01,30971.288,67.11
Kazakhstan,2007-01-01,31046.034,66.34
Kazakhstan,2006-01-01,31120.78,66.15
Kazakhstan,2005-01-01,31195.527,65.86
Kazakhstan,2004-01-01,31270.273,66.06
Kazakhstan,2003-01-01,31345.019,65.74
Kazakhstan,2002-01-01,31419.765,65.95
Kazakhstan,2001-01-01,31494.512,65.76
Kazakhstan,2000-01-01,31569.258,65.45
Kazakhstan,1999-01-01,31574.577,65.63
Kazakhstan,1998-01-01,31579.896,64.5
Kazakhstan,1997-01-01,31585.215,64.0
Kazakhstan,1996-01-01,31590.534,63.6
Kazakhstan,1995-01-01,31595.853,63.5
Kazakhstan,1994-01-01,31601.172,64.9
Kazakhstan,1993-01-01,31606.491,65.4
Kazakhstan,1992-01-01,31611.81,67.4
Kazakhstan,1991-01-01,34220.0,67.6
Kazakhstan,1990-01-01,34220.0,68.3365853658537
Kazakhstan,1989-01-01,,68.290243902439
Kazakhstan,1988-01-01,,68.8487804878049
Kazakhstan,1987-01-01,,69.290243902439
Kazakhstan,1986-01-01,,68.9134146341463
Kazakhstan,1985-01-01,,68.5365853658537
Kazakhstan,1984-01-01,,68.5365853658537
Kazakhstan,1983-01-01,,67.6621951219512
Kazakhstan,1982-01-01,,66.7878048780488
Kazakhstan,1981-01-01,,66.7060975609756
Kazakhstan,1980-01-01,,66.6243902439025
Kazakhstan,1979-01-01,,64.4667317073171
Kazakhstan,1978-01-01,,64.1919024390244
Kazakhstan,1977-01-01,,63.9400975609756
Kazakhstan,1976-01-01,,63.7092682926829
Kazakhstan,1975-01-01,,63.4918780487805
Kazakhstan,1974-01-01,,63.2799268292683
Kazakhstan,1973-01-01,,63.0609268292683
Kazakhstan,1972-01-01,,62.8259268292683
Kazakhstan,1971-01-01,,62.5669024390244
Kazakhstan,1970-01-01,,62.2793902439024
Kazakhstan,1969-01-01,,61.9598780487805
Kazakhstan,1968-01-01,,61.6128780487805
Kazakhstan,1967-01-01,,61.2433902439024
Kazakhstan,1966-01-01,,60.8554146341463
Kazakhstan,1965-01-01,,60.4519512195122
Kazakhstan,1964-01-01,,60.038
Kazakhstan,1963-01-01,,59.6195365853659
Kazakhstan,1962-01-01,,59.1995609756098
Kazakhstan,1961-01-01,,58.7815853658537
Kazakhstan,1960-01-01,,58.3675853658537
St. Kitts and Nevis,2020-01-01,110.0,
St. Kitts and Nevis,2019-01-01,110.0,
St. Kitts and Nevis,2018-01-01,110.0,
St. Kitts and Nevis,2017-01-01,110.0,
St. Kitts and Nevis,2016-01-01,110.0,
St. Kitts and Nevis,2015-01-01,110.0,
